date,id,habitat,site,video.file,time,species,tl,bite_on,bites
3.12.17,12,Crest,Bird,GO030199,,Ecsenius stictus,3,Propagules,12
3.12.17,14,Crest,Bird,GOPR0346,0:26:31,Ecsenius stictus,3,Propagules,1
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,4,Propagules,33
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,2,Propagules,8
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,2,Turf,5
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,4,Propagules,39
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,4,Propagules,38
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,3,Turf,6
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,4,Propagules,50
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,3,Turf,16
3.12.17,14,Crest,Bird,GOPR0346,,Ecsenius stictus,4,Turf,35
3.12.17,14,Crest,Bird,GP010346,0:26:31,Ecsenius stictus,4,Propagules,7
3.12.17,14,Crest,Bird,GP010346,,Ecsenius stictus,4,Propagules,22
3.12.17,14,Crest,Bird,GP010346,,Ecsenius stictus,4,Turf,35
3.12.17,14,Crest,Bird,GP010346,,Ecsenius stictus,4,Turf,24
3.12.17,14,Crest,Bird,GP010346,,Ecsenius stictus,3,Propagules,24
3.12.17,14,Crest,Bird,GP010346,,Ctenochaetus striatus,12,Turf,1
3.12.17,14,Crest,Bird,GP010346,,Ecsenius stictus,4,Turf,9
3.12.17,14,Crest,Bird,GP020346,0:26:31,Ecsenius stictus,4,Turf,11
3.12.17,14,Crest,Bird,GP030346,0:26:31,Ecsenius stictus,4,Turf,28
3.12.17,14,Crest,Bird,GP030346,,Ecsenius stictus,3,Propagules,15
3.12.17,14,Crest,Bird,GP030346,,Ecsenius stictus,4,Turf,8
3.12.17,14,Crest,Bird,GP040346,0:26:31,Ecsenius stictus,4,Turf,6
3.12.17,14,Crest,Bird,GP040346,,Ecsenius stictus,3,Turf,43
3.12.17,14,Crest,Bird,GP040346,,Ecsenius stictus,3,Turf,14
3.12.17,14,Crest,Bird,GP040346,,Ctenochaetus striatus,11,Propagules,4
3.12.17,14,Crest,Bird,GP040346,,Acanthurus nigrofuscus,13,Turf,9
3.12.17,14,Crest,Bird,GP050346,0:26:31,Ecsenius stictus,3,Turf,4
3.12.17,14,Crest,Bird,GP050346,,Acanthurus nigrofuscus,13,Turf,2
3.12.17,14,Crest,Bird,GP050346,,Ecsenius stictus,3,Turf,12
3.12.17,14,Crest,Bird,GP050346,,Ecsenius stictus,3,Propagules,1
3.12.17,14,Crest,Bird,GP050346,,Ecsenius stictus,3,Turf,4
3.12.17,14,Crest,Bird,GP060346,0:26:31,Ecsenius stictus,3,Turf,52
3.12.17,14,Crest,Bird,GP060346,,Ecsenius stictus,3,Propagules,19
3.12.17,14,Crest,Bird,GP060346,,Ecsenius stictus,3,Turf,26
3.12.17,14,Crest,Bird,GP070346,0:26:31,Ecsenius stictus,3,Turf,29
3.12.17,15,Crest,Bird,GOPR7339,0:26:31,Ecsenius stictus,2,Propagules,30
3.12.17,15,Crest,Bird,GOPR7339,,Ecsenius stictus,2,Turf,42
3.12.17,15,Crest,Bird,GOPR7339,,Ecsenius stictus,2,Turf,29
3.12.17,15,Crest,Bird,GOPR7339,,Ctenochaetus striatus,11,Propagules,4
3.12.17,15,Crest,Bird,GOPR7339,,Ctenochaetus striatus,11,Turf,2
3.12.17,15,Crest,Bird,GOPR7339,,Ecsenius stictus,2,Turf,19
3.12.17,15,Crest,Bird,GOPR7339,,Ecsenius stictus,2,Propagules,24
3.12.17,15,Crest,Bird,GOPR7339,,Ecsenius stictus,2,Turf,9
3.12.17,15,Crest,Bird,GP017339,0:26:31,Ecsenius stictus,2,Propagules,22
3.12.17,15,Crest,Bird,GP017339,,Ecsenius stictus,2,Turf,37
3.12.17,15,Crest,Bird,GP017339,,Ecsenius stictus,2,Turf,69
3.12.17,15,Crest,Bird,GP017339,,Ctenochaetus striatus,11,Propagules,2
3.12.17,15,Crest,Bird,GP017339,,Ecsenius stictus,2,Turf,73
3.12.17,15,Crest,Bird,GP027339,0:26:31,Ecsenius stictus,2,Turf,30
3.12.17,15,Crest,Bird,GP027339,,Ctenochaetus striatus,11,Propagules,2
3.12.17,15,Crest,Bird,GP027339,,Ecsenius stictus,2,Turf,13
3.12.17,15,Crest,Bird,GP027339,,Ecsenius stictus,2,Turf,45
3.12.17,15,Crest,Bird,GP027339,,Ecsenius stictus,2,Propagules,32
3.12.17,15,Crest,Bird,GP027339,,Ecsenius stictus,2,Turf,15
3.12.17,15,Crest,Bird,GP037339,0:26:31,Ecsenius stictus,2,Propagules,35
3.12.17,15,Crest,Bird,GP037339,,Ecsenius stictus,2,Turf,17
3.12.17,15,Crest,Bird,GP037339,,Ctenochaetus striatus,11,Turf,15
3.12.17,15,Crest,Bird,GP037339,,Ecsenius stictus,2,Propagules,13
3.12.17,15,Crest,Bird,GP037339,,Ecsenius stictus,2,Turf,38
3.12.17,15,Crest,Bird,GP037339,,Ecsenius stictus,2,Propagules,19
3.12.17,15,Crest,Bird,GP037339,,Ecsenius stictus,2,Turf,37
3.12.17,15,Crest,Bird,GP037339,,Ctenochaetus striatus,11,Turf,7
3.12.17,15,Crest,Bird,GP037339,,Ecsenius stictus,2,Turf,17
3.12.17,15,Crest,Bird,GP037339,,Ecsenius stictus,2,Propagules,9
3.12.17,15,Crest,Bird,GP037339,,Ecsenius stictus,2,Turf,13
3.12.17,15,Crest,Bird,GP047339,0:26:31,Ecsenius stictus,2,Turf,12
3.12.17,15,Crest,Bird,GP047339,,Zebrasoma scopas,12,Propagules,1
3.12.17,15,Crest,Bird,GP047339,,Zebrasoma scopas,12,Turf,12
3.12.17,15,Crest,Bird,GP047339,,Ecsenius stictus,2,Turf,15
3.12.17,15,Crest,Bird,GP047339,,Ecsenius stictus,2,Turf,53
3.12.17,15,Crest,Bird,GP047339,,Ctenochaetus striatus,11,Propagules,9
3.12.17,15,Crest,Bird,GP047339,,Ctenochaetus striatus,11,Turf,12
3.12.17,15,Crest,Bird,GP047339,,Ecsenius stictus,2,Propagules,17
3.12.17,15,Crest,Bird,GP047339,,Ecsenius stictus,2,Turf,16
3.12.17,15,Crest,Bird,GP057339,0:26:31,Ecsenius stictus,2,Propagules,27
3.12.17,15,Crest,Bird,GP057339,,Ecsenius stictus,2,Turf,5
3.12.17,15,Crest,Bird,GP057339,,Ecsenius stictus,2,Propagules,24
3.12.17,15,Crest,Bird,GP057339,,Ecsenius stictus,2,Turf,24
3.12.17,15,Crest,Bird,GP057339,,Ecsenius stictus,2,Propagules,44
3.12.17,15,Crest,Bird,GP057339,,Ecsenius stictus,2,Turf,49
3.12.17,15,Crest,Bird,GP057339,,Ecsenius stictus,2,Propagules,13
3.12.17,15,Crest,Bird,GP057339,,Ecsenius stictus,2,Turf,28
3.12.17,15,Crest,Bird,GP057339,,Ecsenius stictus,2,Turf,50
3.12.17,15,Crest,Bird,GP057339,,Acanthurus nigrofuscus,11,Turf,2
3.12.17,15,Crest,Bird,GP057339,,Ctenochaetus striatus,11,Turf,4
3.12.17,15,Crest,Bird,GP057339,,Ctenochaetus striatus,11,Propagules,3
3.12.17,16,Crest,South,GOPR0048,0:26:31,Ecsenius stictus,2,Propagules,22
3.12.17,16,Crest,South,GOPR0048,,Ecsenius stictus,2,Turf,49
3.12.17,16,Crest,South,GOPR0048,,Ecsenius stictus,2,Propagules,7
3.12.17,16,Crest,South,GOPR0048,,Ecsenius stictus,2,Turf,10
3.12.17,16,Crest,South,GP010048,0:26:31,Ecsenius stictus,2,Turf,58
3.12.17,16,Crest,South,GP010048,,Ecsenius stictus,2,Propagules,68
3.12.17,16,Crest,South,GP010048,,Ecsenius stictus,2,Turf,16
3.12.17,16,Crest,South,GP020048,0:26:31,Ecsenius stictus,2,Turf,9
3.12.17,16,Crest,South,GP020048,,Ecsenius stictus,2,Propagules,37
3.12.17,16,Crest,South,GP020048,,Ecsenius stictus,2,Turf,46
3.12.17,16,Crest,South,GP020048,,Ecsenius stictus,2,Propagules,31
3.12.17,16,Crest,South,GP020048,,Ecsenius stictus,2,Turf,39
3.12.17,16,Crest,South,GP020048,,Ecsenius stictus,2,Propagules,20
3.12.17,16,Crest,South,GP020048,,Ecsenius stictus,2,Propagules,7
3.12.17,16,Crest,South,GP020048,,Ecsenius stictus,2,Turf,3
3.12.17,16,Crest,South,GP030048,0:26:31,Ecsenius stictus,2,Turf,48
3.12.17,16,Crest,South,GP030048,,Ecsenius stictus,2,Propagules,50
3.12.17,16,Crest,South,GP040048,0:26:31,Ecsenius stictus,2,Propagules,16
3.12.17,16,Crest,South,GP040048,,Ecsenius stictus,2,Turf,6
3.12.17,16,Crest,South,GP040048,,Ecsenius stictus,2,Propagules,53
3.12.17,16,Crest,South,GP040048,,Ecsenius stictus,2,Turf,4
3.12.17,16,Crest,South,GP040048,,Ecsenius stictus,2,Propagules,44
3.12.17,16,Crest,South,GP040048,,Ecsenius stictus,2,Turf,23
3.12.17,16,Crest,South,GP040048,,Ecsenius stictus,3,Propagules,4
3.12.17,16,Crest,South,GP040048,,Ecsenius stictus,3,Turf,24
3.12.17,16,Crest,South,GP050048,0:26:31,Ecsenius stictus,2,Turf,57
3.12.17,16,Crest,South,GP050048,,Ecsenius stictus,2,Propagules,17
3.12.17,16,Crest,South,GP050048,,Ecsenius stictus,2,Turf,34
3.12.17,16,Crest,South,GP050048,,Ecsenius stictus,2,Propagules,7
3.12.17,16,Crest,South,GP050048,,Pomacentrus chrysurus,6,Turf,1
3.12.17,16,Crest,South,GP050048,,Pomacentrus chrysurus,6,Propagules,2
3.12.17,16,Crest,South,GP060048,0:26:31,Ecsenius stictus,3,Turf,58
3.12.17,16,Crest,South,GP060048,,Ecsenius stictus,2,Propagules,28
3.12.17,16,Crest,South,GP060048,,Ctenochaetus striatus,10,Turf,3
3.12.17,16,Crest,South,GP060048,,Ecsenius bicolor,2,Turf,4
3.12.17,16,Crest,South,GP060048,,Ecsenius bicolor,2,Propagules,6
3.12.17,17,Crest,South,GOPR0001,0:26:16,Ecsenius stictus,2,Propagules,2
3.12.17,17,Crest,South,GP010001,0:26:16,,,,
3.12.17,17,Crest,South,GP020001,0:26:16,,,,
3.12.17,17,Crest,South,GP030001,0:26:16,Ecsenius bicolor,2,Propagules,5
3.12.17,17,Crest,South,GP040001,0:26:16,,,,
3.12.17,17,Crest,South,GP050001,0:26:16,Ctenochaetus striatus,10,Turf,2
3.12.17,17,Crest,South,GP060001,0:26:16,Scarus flavipectoralis,20,Turf,1
3.12.17,18,Crest,South,GOPR0393,0:26:04,Ecsenius stictus,3,Propagules,37
3.12.17,18,Crest,South,GOPR0393,,Ecsenius stictus,3,Turf,13
3.12.17,18,Crest,South,GOPR0393,,Ecsenius stictus,3,Propagules,28
3.12.17,18,Crest,South,GOPR0393,,Ecsenius stictus,3,Turf,35
3.12.17,18,Crest,South,GP010393,0:26:04,Ecsenius stictus,3,Propagules,30
3.12.17,18,Crest,South,GP010393,,Ecsenius stictus,3,Turf,43
3.12.17,18,Crest,South,GP010393,,Ecsenius stictus,4,Propagules,21
3.12.17,18,Crest,South,GP010393,,Ecsenius stictus,2,Turf,36
3.12.17,18,Crest,South,GP010393,,Ecsenius stictus,4,Turf,8
3.12.17,18,Crest,South,GP010393,,Ecsenius stictus,3,Propagules,35
3.12.17,18,Crest,South,GP010393,,Ecsenius stictus,2,Turf,14
3.12.17,18,Crest,South,GP010393,,Ecsenius stictus,3,Propagules,15
3.12.17,18,Crest,South,GP020393,0:26:04,Ecsenius stictus,3,Propagules,48
3.12.17,18,Crest,South,GP020393,,Ecsenius stictus,3,Turf,4
3.12.17,18,Crest,South,GP020393,,Ecsenius stictus,3,Propagules,95
3.12.17,18,Crest,South,GP020393,,Ecsenius stictus,3,Turf,10
3.12.17,18,Crest,South,GP030393,0:26:04,Ecsenius stictus,3,Propagules,153
3.12.17,18,Crest,South,GP030393,,Ecsenius stictus,3,Turf,6
3.12.17,18,Crest,South,GP040393,0:26:04,Ecsenius stictus,3,Propagules,48
3.12.17,18,Crest,South,GP040393,,Pomacentrus chrysurus,6,Turf,1
3.12.17,18,Crest,South,GP040393,,Ecsenius stictus,3,Turf,48
3.12.17,18,Crest,South,GP050393,0:16:13,Ecsenius stictus,3,Turf,21
3.12.17,18,Crest,South,GP050393,,Ecsenius stictus,3,Propagules,42
3.12.17,18,Crest,South,GP050393,,Ecsenius stictus,3,Turf,34
3.12.17,19,Crest,South,GOPR0034,0:26:31,Ecsenius stictus,4,Turf,30
3.12.17,19,Crest,South,GOPR0034,,Ecsenius stictus,2,Turf,12
3.12.17,19,Crest,South,GP010034,0:26:31,Ecsenius stictus,4,Turf,9
3.12.17,19,Crest,South,GP010034,,Ecsenius stictus,4,Turf,25
3.12.17,19,Crest,South,GP010034,,Ecsenius stictus,4,Propagules,15
3.12.17,19,Crest,South,GP010034,,Ecsenius stictus,4,Turf,12
3.12.17,19,Crest,South,GP010034,,Ecsenius stictus,4,Propagules,18
3.12.17,19,Crest,South,GP020034,0:26:31,Ecsenius stictus,3,Propagules,29
3.12.17,19,Crest,South,GP020034,,Ecsenius stictus,4,Turf,39
3.12.17,19,Crest,South,GP020034,,Ecsenius stictus,4,Propagules,22
3.12.17,19,Crest,South,GP030034,0:26:31,Ecsenius stictus,4,Turf,9
3.12.17,19,Crest,South,GP030034,,Ecsenius stictus,4,Propagules,7
3.12.17,19,Crest,South,GP040034,0:26:31,Ecsenius stictus,3,Turf,
3.12.17,19,Crest,South,GP040034,,Ecsenius stictus,3,Propagules,8
3.12.17,19,Crest,South,GP050034,0:26:31,Ecsenius stictus,3,Turf,37
3.12.17,19,Crest,South,GP060034,0:26:31,Ecsenius stictus,3,Turf,12
3.12.17,19,Crest,South,GP060034,,Ecsenius stictus,3,Propagules,34
3.12.17,19,Crest,South,GP060034,,Ecsenius stictus,3,Turf,21
3.12.17,19,Crest,South,GP070034,0:02:45,Ecsenius stictus,3,Turf,26
4.12.17,1,Flat,Bird,GOPR0003,0:26:16,,,,
4.12.17,1,Flat,Bird,GP010003,0:26:16,Salarias fasciatus,3,Turf,8
4.12.17,1,Flat,Bird,GP020003,0:26:16,,,,
4.12.17,1,Flat,Bird,GP030003,0:26:16,,,,
4.12.17,1,Flat,Bird,GP040003,0:26:16,,,,
4.12.17,1,Flat,Bird,GP050003,0:26:16,Pomacentrus chrysurus,6,Propagules,1
4.12.17,1,Flat,Bird,GP060003,0:26:16,Pomacentrus chrysurus,6,Propagules,1
4.12.17,1,Flat,Bird,GP060003,,Pomacentrus chrysurus,6,Turf,2
4.12.17,2,Flat,Bird,GOPR0395,0:26:04,Ecsenius stictus,3,Turf,73
4.12.17,2,Flat,Bird,GOPR0395,,Ecsenius stictus,3,Turf,54
4.12.17,2,Flat,Bird,GP010395,0:26:04,Ecsenius stictus,3,Propagules,25
4.12.17,2,Flat,Bird,GP010395,,Ecsenius stictus,3,Turf,21
4.12.17,2,Flat,Bird,GP020395,0:26:04,Ecsenius stictus,3,Propagules,7
4.12.17,2,Flat,Bird,GP020395,,Salarias fasciatus,11,Propagules,3
4.12.17,2,Flat,Bird,GP020395,,Salarias fasciatus,11,Turf,12
4.12.17,2,Flat,Bird,GP020395,,Ecsenius stictus,3,Propagules,22
4.12.17,2,Flat,Bird,GP020395,,Ecsenius stictus,3,Turf,11
4.12.17,2,Flat,Bird,GP020395,,Stegastes nigricans,6,Turf,4
4.12.17,2,Flat,Bird,GP020395,,Ecsenius stictus,3,Propagules,48
4.12.17,2,Flat,Bird,GP020395,,Ecsenius stictus,3,Turf,28
4.12.17,2,Flat,Bird,GP030395,0:26:04,Stegastes nigricans,6,Turf,2
4.12.17,2,Flat,Bird,GP030395,,Ecsenius stictus,3,Turf,7
4.12.17,2,Flat,Bird,GP030395,,Ecsenius stictus,3,Turf,5
4.12.17,2,Flat,Bird,GP030395,,Ecsenius stictus,3,Propagules,2
4.12.17,2,Flat,Bird,GP030395,,Stegastes nigricans,6,Turf,3
4.12.17,2,Flat,Bird,GP030395,,Salarias fasciatus,11,Propagules,4
4.12.17,2,Flat,Bird,GP040395,0:26:04,Ecsenius stictus,3,Turf,7
4.12.17,2,Flat,Bird,GP040395,,Stegastes nigricans,6,Turf,3
4.12.17,2,Flat,Bird,GP040395,,Ecsenius stictus,3,Propagules,20
4.12.17,2,Flat,Bird,GP040395,,Ecsenius stictus,3,Turf,7
4.12.17,2,Flat,Bird,GP040395,,Salarias fasciatus,11,Propagules,3
4.12.17,2,Flat,Bird,GP040395,,Salarias fasciatus,11,Turf,1
4.12.17,2,Flat,Bird,GP040395,,Stegastes nigricans,6,Turf,1
4.12.17,2,Flat,Bird,GP040395,,Stegastes nigricans,6,Propagules,2
4.12.17,2,Flat,Bird,GP040395,,Ecsenius stictus,3,Turf,5
4.12.17,2,Flat,Bird,GP050395,0:14:13,Stegastes nigricans,6,Turf,1
4.12.17,2,Flat,Bird,GP050395,,Stegastes nigricans,6,Propagules,2
4.12.17,3,Flat,Bird,GOPR0347,0:26:31,Ecsenius stictus,3,Propagules,19
4.12.17,3,Flat,Bird,GOPR0347,,Ecsenius stictus,3,Propagules,19
4.12.17,3,Flat,Bird,GOPR0347,,Ecsenius stictus,3,Propagules,26
4.12.17,3,Flat,Bird,GOPR0347,,Ecsenius stictus,3,Turf,10
4.12.17,3,Flat,Bird,GP010347,0:26:31,Ecsenius stictus,3,Propagules,13
4.12.17,3,Flat,Bird,GP010347,,Ecsenius stictus,3,Turf,37
4.12.17,3,Flat,Bird,GP010347,,Ecsenius stictus,3,Turf,32
4.12.17,3,Flat,Bird,GP010347,,Ecsenius stictus,3,Propagules,20
4.12.17,3,Flat,Bird,GP010347,,Ecsenius stictus,3,Turf,13
4.12.17,3,Flat,Bird,GP020347,0:26:31,Ecsenius stictus,3,Propagules,24
4.12.17,3,Flat,Bird,GP020347,,Ecsenius stictus,3,Turf,28
4.12.17,3,Flat,Bird,GP020347,,Ecsenius stictus,3,Turf,15
4.12.17,3,Flat,Bird,GP030347,0:26:31,Ecsenius stictus,3,Propagules,29
4.12.17,3,Flat,Bird,GP030347,,Ecsenius stictus,3,Turf,19
4.12.17,3,Flat,Bird,GP030347,,Ecsenius stictus,3,Turf,18
4.12.17,3,Flat,Bird,GP030347,,Ecsenius stictus,3,Propagules,16
4.12.17,3,Flat,Bird,GP030347,,Ecsenius stictus,3,Turf,35
4.12.17,3,Flat,Bird,GP040347,0:26:31,Ecsenius stictus,3,Propagules,46
4.12.17,3,Flat,Bird,GP040347,,Ecsenius stictus,3,Turf,54
4.12.17,3,Flat,Bird,GP040347,,Ecsenius stictus,3,Propagules,27
4.12.17,3,Flat,Bird,GP040347,,Pomacentrus wardi,3,Propagules,5
4.12.17,3,Flat,Bird,GP050347,0:26:31,Ecsenius stictus,3,Propagules,18
4.12.17,3,Flat,Bird,GP050347,,Pomacentrus wardi,3,Turf,12
4.12.17,3,Flat,Bird,GP050347,,Ecsenius stictus,3,Turf,31
4.12.17,3,Flat,Bird,GP050347,,Pomacentrus wardi,3,Propagules,10
4.12.17,3,Flat,Bird,GP060347,0:26:31,Ecsenius stictus,3,Turf,36
4.12.17,3,Flat,Bird,GP060347,,Ecsenius stictus,3,Propagules,27
4.12.17,3,Flat,Bird,GP060347,,Ecsenius stictus,3,Propagules,10
4.12.17,3,Flat,Bird,GP060347,,Pomacentrus wardi,3,Turf,12
4.12.17,3,Flat,Bird,GP070347,0:06:45,,,,
4.12.17,4,Flat,Bird,GOPR0524,0:26:31,Ecsenius stictus,3,Turf,34
4.12.17,4,Flat,Bird,GOPR0524,,Ecsenius stictus,3,Propagules,47
4.12.17,4,Flat,Bird,GOPR0524,,Ecsenius stictus,3,Propagules,28
4.12.17,4,Flat,Bird,GP010524,0:26:31,Ecsenius stictus,3,Propagules,16
4.12.17,4,Flat,Bird,GP010524,,Ecsenius stictus,3,Turf,60
4.12.17,4,Flat,Bird,GP020524,0:26:31,Ecsenius stictus,3,Propagules,46
4.12.17,4,Flat,Bird,GP020524,,Ecsenius stictus,3,Turf,38
4.12.17,4,Flat,Bird,GP030524,0:26:31,Ecsenius stictus,3,Propagules,40
4.12.17,4,Flat,Bird,GP030524,,Ecsenius stictus,3,Turf,32
4.12.17,4,Flat,Bird,GP040524,0:26:31,Ecsenius stictus,3,Turf,23
4.12.17,4,Flat,Bird,GP040524,,Ecsenius stictus,3,Propagules,6
4.12.17,4,Flat,Bird,GP040524,,Ecsenius stictus,3,Turf,33
4.12.17,4,Flat,Bird,GP050524,0:26:31,Ecsenius stictus,3,Turf,35
4.12.17,4,Flat,Bird,GP050524,,Ecsenius stictus,3,Turf,63
4.12.17,4,Flat,Bird,GP050524,,Ecsenius stictus,3,Propagules,68
4.12.17,4,Flat,Bird,GP060524,0:26:31,Ecsenius stictus,3,Propagules,11
4.12.17,4,Flat,Bird,GP060524,,Ecsenius stictus,3,Propagules,3
4.12.17,4,Flat,Bird,GP060524,,Ecsenius stictus,3,Turf,6
4.12.17,4,Flat,Bird,GP060524,,Ecsenius stictus,3,Propagules,14
4.12.17,4,Flat,Bird,GP060524,,Ecsenius stictus,3,Turf,25
4.12.17,4,Flat,Bird,GP060524,,Ecsenius stictus,3,Propagules,54
4.12.17,4,Flat,Bird,GP060524,,Dischodotus ,7,Turf,2
4.12.17,4,Flat,Bird,GP070524,0:07:57,Ecsenius stictus,3,Turf,28
4.12.17,4,Flat,Bird,GP070524,,Ecsenius stictus,3,Propagules,18
4.12.17,6,Flat,South,GOPR0156,1:04:29,Ecsenius stictus,2,Propagules,8
4.12.17,6,Flat,South,GOPR0156,,Ecsenius stictus,2,Turf,49
4.12.17,6,Flat,South,GO010156,1:04:29,Ecsenius stictus,2,Turf,15
4.12.17,6,Flat,South,GO010156,,Ecsenius stictus,2,Propagules,6
4.12.17,6,Flat,South,GO010156,,Ecsenius stictus,2,Turf,17
4.12.17,6,Flat,South,GO010156,,Pomacentrus chrysurus,6,Turf,2
4.12.17,6,Flat,South,GO020156,1:04:29,Ecsenius stictus,3,Turf,47
4.12.17,6,Flat,South,GO020156,,Ecsenius stictus,2,Propagules,20
4.12.17,6,Flat,South,GO020156,,Pomacentrus chrysurus,6,Turf,32
4.12.17,6,Flat,South,GO020156,,Pomacentrus chrysurus,6,Propagules,5
4.12.17,8,Flat,South,GOPR0011,0:26:31,Ecsenius stictus,3,Turf,30
4.12.17,8,Flat,South,GOPR0011,,Ecsenius stictus,2,Propagules,10
4.12.17,8,Flat,South,GOPR0011,,Ecsenius stictus,3,Turf,26
4.12.17,8,Flat,South,GP010011,0:26:31,Ecsenius stictus,3,Turf,35
4.12.17,8,Flat,South,GP010011,,Ecsenius stictus,3,Propagules,1
4.12.17,8,Flat,South,GP010011,,Ecsenius stictus,3,Turf,26
4.12.17,8,Flat,South,GP010011,,Ecsenius stictus,3,Propagules,18
4.12.17,8,Flat,South,GP010011,,Ecsenius stictus,3,Turf,3
4.12.17,8,Flat,South,GP020011,0:26:31,Ecsenius stictus,3,Turf,3
4.12.17,8,Flat,South,GP020011,,Ecsenius stictus,3,Propagules,29
4.12.17,8,Flat,South,GP030011,0:26:31,Ecsenius stictus,3,Turf,38
4.12.17,8,Flat,South,GP030011,,Ecsenius stictus,3,Propagules,6
4.12.17,8,Flat,South,GP040011,0:26:31,Ecsenius stictus,3,Turf,4
4.12.17,8,Flat,South,GP040011,,Ecsenius stictus,3,Propagules,50
4.12.17,8,Flat,South,GP040011,,Ecsenius stictus,3,Turf,13
4.12.17,8,Flat,South,GP050011,0:26:31,Ecsenius stictus,3,Propagules,4
4.12.17,8,Flat,South,GP050011,,Pomacentrus chrysurus,6,Turf,1
4.12.17,8,Flat,South,GP050011,,Pomacentrus wardi,3,Propagules,3
4.12.17,8,Flat,South,GP060011,0:26:31,Ecsenius stictus,3,Propagules,10
4.12.17,8,Flat,South,GP070011,0:07:10,Ecsenius stictus,3,Propagules,14
4.12.17,9,Flat,South,GOPR0049,0:26:31,,,,
4.12.17,9,Flat,South,GP010049,0:26:31,,,,
4.12.17,9,Flat,South,GP020049,0:26:31,Stegastes apicalis,8,Propagules,5
4.12.17,9,Flat,South,GP020049,,Stegastes apicalis,8,Turf,5
4.12.17,9,Flat,South,GP030049,0:26:31,Stegastes apicalis,8,Turf,5
4.12.17,9,Flat,South,GP030049,,Stegastes apicalis,8,Propagules,5
4.12.17,9,Flat,South,GP040049,0:26:31,Stegastes apicalis,8,Turf,6
4.12.17,9,Flat,South,GP040049,,Stegastes apicalis,8,Propagules,4
4.12.17,9,Flat,South,GP050049,0:26:31,Stegastes apicalis,8,Turf,10
4.12.17,9,Flat,South,GP050049,,Stegastes apicalis,8,Propagules,8
4.12.17,9,Flat,South,GP060049,0:26:31,Stegastes apicalis,8,Turf,2
4.12.17,9,Flat,South,GP060049,,Stegastes apicalis,8,Propagules,1
4.12.17,9,Flat,South,GP070049,0:08:33,,,,
4.12.17,10,Flat,South,GOPR0001,0:26:14,,,,
4.12.17,10,Flat,South,GP010001,0:26:14,,,,
4.12.17,10,Flat,South,GP020001,0:26:14,,,,
4.12.17,10,Flat,South,GP030001,0:26:14,,,,
4.12.17,10,Flat,South,GP040001,0:26:14,Stegastes apicalis,8,Turf,3
4.12.17,10,Flat,South,GP040001,,Stegastes apicalis,8,Propagules,1
4.12.17,10,Flat,South,GP050001,0:26:14,Stegastes apicalis,8,Turf,1
4.12.17,10,Flat,South,GP060001,0:26:14,Stegastes apicalis,8,Propagules,4
4.12.17,10,Flat,South,GP060001,,Stegastes apicalis,8,Turf,5
4.12.17,11,Crest,Bird,GOPR7360,0:26:31,Ecsenius stictus,2,Turf,16
4.12.17,11,Crest,Bird,GOPR7360,,Ecsenius stictus,3,Turf,18
4.12.17,11,Crest,Bird,GP017360,0:26:31,Ecsenius stictus,2,Turf,60
4.12.17,11,Crest,Bird,GP027360,0:26:31,Ecsenius stictus,2,Turf,22
4.12.17,11,Crest,Bird,GP027360,,Ecsenius stictus,3,Turf,33
4.12.17,11,Crest,Bird,GP037360,0:26:31,Ecsenius stictus,3,Turf,51
4.12.17,11,Crest,Bird,GP037360,,Ecsenius stictus,3,Propagules,8
4.12.17,11,Crest,Bird,GP047360,0:26:31,Ecsenius stictus,3,Propagules,48
4.12.17,11,Crest,Bird,GP057360,0:26:31,Ecsenius stictus,3,Turf,27
4.12.17,11,Crest,Bird,GP057360,,Ecsenius stictus,3,Propagules,4
4.12.17,11,Crest,Bird,GP067360,0:26:31,Ecsenius stictus,3,Propagules,41
4.12.17,11,Crest,Bird,GP067360,,Ecsenius stictus,3,Turf,31
4.12.17,11,Crest,Bird,GP077360,0:11:27,Ecsenius stictus,3,Turf,30
4.12.17,11,Crest,Bird,GP077360,,Ecsenius stictus,3,Propagules,6
4.12.17,12,Crest,Bird,GOPR0001,0:26:16,Ecsenius stictus,3,Turf,53
4.12.17,12,Crest,Bird,GOPR0001,,Ecsenius stictus,2,Turf,27
4.12.17,12,Crest,Bird,GOPR0001,,Ecsenius stictus,3,Turf,23
4.12.17,12,Crest,Bird,GP010001,0:26:16,Ecsenius stictus,3,Propagules,48
4.12.17,12,Crest,Bird,GP010001,,Ecsenius stictus,3,Turf,41
4.12.17,12,Crest,Bird,GP010001,,Ecsenius stictus,3,Propagules,54
4.12.17,12,Crest,Bird,GP020001,0:26:16,Ecsenius stictus,3,Propagules,16
4.12.17,12,Crest,Bird,GP020001,,Ecsenius stictus,3,Turf,6
4.12.17,12,Crest,Bird,GP020001,,Scarus flavipectoralis,25,Turf,1
